StudentRouteStopMapIID,StudentID,PickupStopMapID,DropStopMapID,IsOneWay,PickupRouteID,DropStopRouteID,SchoolID,AcademicYearID,TransportStatusID,ClassID,SectionID
34293,6022,121630.0,121630.0,False,40910.0,40910.0,30,31,1.0,23.0,21.0
34294,16947,121501.0,121501.0,,40876.0,40876.0,30,31,,23.0,7.0
34296,17421,121602.0,121602.0,,40903.0,40903.0,30,31,,23.0,7.0
34298,17779,121467.0,121467.0,False,40866.0,40866.0,30,31,2.0,23.0,10.0
34300,1375,121547.0,121547.0,False,40888.0,40888.0,30,31,1.0,23.0,7.0
34301,1399,121472.0,121472.0,False,40869.0,40869.0,30,31,1.0,23.0,21.0
34302,1419,121586.0,121586.0,False,40898.0,40898.0,30,31,2.0,23.0,10.0
34303,1448,121488.0,121488.0,False,40874.0,40874.0,30,31,1.0,23.0,8.0
34305,2567,121480.0,121480.0,False,40871.0,40871.0,30,31,1.0,23.0,8.0
34306,3524,121475.0,121475.0,False,40870.0,40870.0,30,31,1.0,23.0,21.0
34308,4103,121558.0,121558.0,,40891.0,40891.0,30,31,,23.0,8.0
34311,4559,121584.0,121584.0,,40897.0,40897.0,30,31,,23.0,11.0
34312,4618,121566.0,121566.0,False,40893.0,40893.0,30,31,1.0,23.0,10.0
34313,4653,121624.0,121624.0,False,40908.0,40908.0,30,31,2.0,23.0,9.0
34314,4834,121542.0,121542.0,,40886.0,40886.0,30,31,,23.0,11.0
34316,4935,121494.0,121494.0,,40875.0,40875.0,30,31,,23.0,11.0
34317,4973,121602.0,121602.0,False,40903.0,40903.0,30,31,2.0,23.0,21.0
34319,16954,121911.0,121911.0,,40865.0,40865.0,30,31,,23.0,11.0
34320,4955,121472.0,121472.0,False,40869.0,40869.0,30,31,1.0,23.0,10.0
34321,1324,121586.0,121586.0,False,40898.0,40898.0,30,31,1.0,23.0,7.0
34323,1698,121610.0,121610.0,False,40905.0,40905.0,30,31,1.0,23.0,9.0
34324,1738,121543.0,121543.0,False,40887.0,40887.0,30,31,1.0,23.0,7.0
34325,2462,121496.0,121496.0,False,40875.0,40875.0,30,31,1.0,23.0,9.0
34328,4458,121486.0,121486.0,False,40873.0,40873.0,30,31,2.0,23.0,11.0
34330,4695,121496.0,121496.0,False,40875.0,40875.0,30,31,1.0,23.0,8.0
34331,5070,121558.0,121558.0,False,40891.0,40891.0,30,31,1.0,23.0,9.0
34333,5805,121465.0,121465.0,False,40866.0,40866.0,30,31,1.0,23.0,9.0
34334,16433,121547.0,121547.0,,40888.0,40888.0,30,31,,23.0,21.0
34336,17121,121459.0,121459.0,False,40864.0,40864.0,30,31,2.0,23.0,7.0
34339,2440,121547.0,121547.0,False,40888.0,40888.0,30,31,1.0,23.0,21.0
34340,2458,121475.0,121475.0,False,40870.0,40870.0,30,31,1.0,23.0,9.0
34346,3778,121620.0,121620.0,,40907.0,40907.0,30,31,,23.0,11.0
34350,6104,121470.0,121470.0,,40868.0,40868.0,30,31,,23.0,21.0
34355,2549,121478.0,121478.0,False,40871.0,40871.0,30,31,2.0,23.0,10.0
34356,3152,121620.0,121620.0,False,40907.0,40907.0,30,31,1.0,23.0,21.0
34357,3492,121610.0,121610.0,,40905.0,40905.0,30,31,,23.0,11.0
34358,3664,121543.0,121543.0,False,40887.0,40887.0,30,31,1.0,23.0,10.0
34359,3884,121488.0,121488.0,False,40874.0,40874.0,30,31,1.0,23.0,11.0
34361,4448,121580.0,121580.0,False,40896.0,40896.0,30,31,1.0,23.0,21.0
34363,4819,121610.0,121610.0,,40905.0,40905.0,30,31,,23.0,10.0
34364,5096,121572.0,121572.0,False,40895.0,40895.0,30,31,1.0,23.0,7.0
34367,5678,121632.0,121632.0,,40911.0,40911.0,30,31,,23.0,10.0
34369,17061,121567.0,121567.0,,40894.0,40894.0,30,31,,23.0,8.0
34371,17770,121516.0,121516.0,,40880.0,40880.0,30,31,,23.0,9.0
34374,1342,121599.0,121599.0,,40902.0,40902.0,30,31,,23.0,9.0
34375,1377,121628.0,121628.0,,40909.0,40909.0,30,31,,23.0,21.0
34378,2449,121515.0,121515.0,,40880.0,40880.0,30,31,,23.0,9.0
34379,2710,121478.0,121478.0,False,40871.0,40871.0,30,31,2.0,23.0,10.0
34385,16390,121547.0,121547.0,False,40888.0,40888.0,30,31,1.0,23.0,10.0
34387,16602,121610.0,121610.0,,40905.0,40905.0,30,31,,23.0,10.0
34389,1321,121498.0,121498.0,False,40876.0,40876.0,30,31,1.0,23.0,10.0
34390,1322,121599.0,121599.0,,40902.0,40902.0,30,31,,23.0,8.0
34392,2447,121472.0,121472.0,False,40869.0,40869.0,30,31,1.0,23.0,7.0
34393,2512,121605.0,121605.0,,40904.0,40904.0,30,31,,23.0,11.0
34394,2518,121558.0,121558.0,False,40891.0,40891.0,30,31,1.0,23.0,10.0
34395,3518,121532.0,121532.0,False,40884.0,40884.0,30,31,1.0,23.0,9.0
34399,4704,121532.0,121532.0,False,40884.0,40884.0,30,31,1.0,23.0,8.0
34400,16619,121568.0,121568.0,,40894.0,40894.0,30,31,,23.0,10.0
34401,17140,121586.0,121586.0,,40898.0,40898.0,30,31,,23.0,9.0
34402,17640,121470.0,121470.0,,40868.0,40868.0,30,31,,23.0,8.0
34404,1022,121470.0,121470.0,False,40868.0,40868.0,30,31,1.0,28.0,11.0
34405,1028,121498.0,121498.0,False,40876.0,40876.0,30,31,1.0,28.0,10.0
34406,1094,121468.0,121468.0,False,40867.0,40867.0,30,31,1.0,28.0,10.0
34407,1115,121521.0,121521.0,False,40881.0,40881.0,30,31,1.0,28.0,9.0
34408,1499,121564.0,121564.0,False,40893.0,40893.0,30,31,1.0,28.0,7.0
34409,1900,121547.0,121547.0,,40888.0,40888.0,30,31,,28.0,8.0
34410,2027,121599.0,121599.0,,40902.0,40902.0,30,31,,28.0,9.0
34414,3957,121540.0,121540.0,False,40886.0,40886.0,30,31,1.0,28.0,10.0
34415,4705,121532.0,121532.0,False,40884.0,40884.0,30,31,1.0,28.0,8.0
34417,5130,121532.0,121532.0,False,40884.0,40884.0,30,31,1.0,28.0,7.0
34418,5387,121486.0,121486.0,,40873.0,40873.0,30,31,,28.0,8.0
34421,16907,121549.0,121549.0,,40889.0,40889.0,30,31,,28.0,9.0
34422,17161,121626.0,121626.0,,40909.0,40909.0,30,31,,28.0,7.0
34426,1051,121488.0,121488.0,False,40874.0,40874.0,30,31,1.0,28.0,7.0
34428,2041,121472.0,121472.0,False,40869.0,40869.0,30,31,1.0,28.0,7.0
34429,2042,121476.0,121476.0,,40870.0,40870.0,30,31,,28.0,9.0
34432,2330,121597.0,121597.0,False,40901.0,40901.0,30,31,2.0,28.0,8.0
34433,2566,121630.0,121630.0,,40910.0,40910.0,30,31,,28.0,10.0
34434,2635,121602.0,121602.0,False,40903.0,40903.0,30,31,1.0,28.0,7.0
34435,3310,121533.0,121533.0,False,40884.0,40884.0,30,31,1.0,28.0,10.0
34437,3919,121472.0,121472.0,False,40869.0,40869.0,30,31,1.0,28.0,11.0
34439,5239,121566.0,121566.0,False,40893.0,40893.0,30,31,1.0,28.0,8.0
34441,5362,121486.0,121486.0,,40873.0,40873.0,30,31,,28.0,7.0
34443,17695,121452.0,121452.0,,40864.0,40864.0,30,31,,28.0,8.0
34448,2019,121537.0,121537.0,,40885.0,40885.0,30,31,,28.0,8.0
34449,2162,121475.0,121475.0,,40870.0,40870.0,30,31,,28.0,10.0
34454,4010,121911.0,121911.0,,40865.0,40865.0,30,31,,28.0,10.0
34455,4300,121622.0,121622.0,False,40908.0,40908.0,30,31,1.0,28.0,9.0
34456,4357,121632.0,121632.0,,40911.0,40911.0,30,31,,28.0,10.0
34457,4725,121624.0,121624.0,False,40908.0,40908.0,30,31,2.0,28.0,10.0
34459,4910,121554.0,121554.0,False,40890.0,40890.0,30,31,1.0,28.0,8.0
34460,4934,121586.0,121586.0,False,40898.0,40898.0,30,31,2.0,28.0,11.0
34461,5349,121486.0,121486.0,False,40873.0,40873.0,30,31,2.0,28.0,9.0
34462,5773,121909.0,121909.0,False,40875.0,40875.0,30,31,1.0,28.0,11.0
34463,6054,121457.0,121457.0,False,40864.0,40864.0,30,31,2.0,28.0,7.0
34464,17035,121626.0,121626.0,,40909.0,40909.0,30,31,,28.0,11.0
34466,1017,121486.0,121486.0,False,40873.0,40873.0,30,31,1.0,28.0,10.0
34467,1033,121605.0,121605.0,,40904.0,40904.0,30,31,,28.0,8.0
34468,1034,121521.0,121521.0,False,40881.0,40881.0,30,31,1.0,28.0,11.0
34469,1037,121492.0,121492.0,False,40875.0,40875.0,30,31,1.0,28.0,7.0
34471,1991,121488.0,121488.0,False,40874.0,40874.0,30,31,1.0,28.0,11.0
34472,2261,121475.0,121475.0,False,40870.0,40870.0,30,31,1.0,28.0,9.0
34474,3236,121911.0,121911.0,,40865.0,40865.0,30,31,,28.0,10.0
34475,3621,121630.0,121630.0,,40910.0,40910.0,30,31,,28.0,9.0
34476,3814,121610.0,121610.0,,40905.0,40905.0,30,31,,28.0,7.0
34478,17411,121468.0,121468.0,,40867.0,40867.0,30,31,,28.0,7.0
34482,4874,121547.0,121547.0,False,40888.0,40888.0,30,31,1.0,28.0,10.0
34483,5408,121465.0,121465.0,False,40866.0,40866.0,30,31,2.0,28.0,8.0
34484,5530,121543.0,121543.0,,40887.0,40887.0,30,31,,28.0,10.0
34485,5668,121622.0,121622.0,,40908.0,40908.0,30,31,,28.0,10.0
34489,6016,121515.0,121515.0,,40880.0,40880.0,30,31,,28.0,10.0
34490,6134,121456.0,121456.0,False,40864.0,40864.0,30,31,2.0,28.0,11.0
34491,16228,121465.0,121465.0,,40866.0,40866.0,30,31,,28.0,10.0
34492,16376,121452.0,121452.0,False,40864.0,40864.0,30,31,1.0,28.0,7.0
34493,16542,121488.0,121488.0,,40874.0,40874.0,30,31,,28.0,10.0
34494,16889,121614.0,121614.0,,40906.0,40906.0,30,31,,28.0,11.0
34495,16982,121482.0,121482.0,,40872.0,40872.0,30,31,,28.0,10.0
34497,17718,121465.0,121465.0,,40866.0,40866.0,30,31,,28.0,9.0
34499,787,121470.0,121470.0,False,40868.0,40868.0,30,31,1.0,31.0,7.0
34500,850,121521.0,121521.0,False,40881.0,40881.0,30,31,1.0,31.0,10.0
34501,1353,121630.0,121630.0,,40910.0,40910.0,30,31,,31.0,7.0
34502,1359,121455.0,121455.0,False,40864.0,40864.0,30,31,1.0,31.0,10.0
34503,1369,121472.0,121472.0,False,40869.0,40869.0,30,31,1.0,31.0,7.0
34505,2242,121549.0,121549.0,,40889.0,40889.0,30,31,,31.0,7.0
34506,3860,121630.0,121630.0,,40910.0,40910.0,30,31,,31.0,9.0
34507,4012,121549.0,121549.0,False,40889.0,40889.0,30,31,1.0,31.0,21.0
34509,5118,121558.0,121558.0,False,40891.0,40891.0,30,31,1.0,31.0,21.0
34510,5244,121562.0,121562.0,False,40892.0,40892.0,30,31,2.0,31.0,10.0
34512,5306,121486.0,121486.0,False,40873.0,40873.0,30,31,2.0,31.0,11.0
34513,5353,121532.0,121532.0,,40884.0,40884.0,30,31,,31.0,10.0
34514,16524,121470.0,121470.0,,40868.0,40868.0,30,31,,31.0,7.0
34515,16548,121521.0,121521.0,,40881.0,40881.0,30,31,,31.0,7.0
34517,17730,121472.0,121472.0,,40869.0,40869.0,30,31,,31.0,11.0
34518,17792,121602.0,121602.0,,40903.0,40903.0,30,31,,31.0,11.0
34519,17793,121580.0,121580.0,,40896.0,40896.0,30,31,,31.0,7.0
34520,889,121586.0,121586.0,False,40898.0,40898.0,30,31,2.0,31.0,8.0
34521,1346,121605.0,121605.0,False,40904.0,40904.0,30,31,2.0,31.0,7.0
34523,1413,121470.0,121470.0,False,40868.0,40868.0,30,31,1.0,31.0,10.0
34524,2713,121495.0,121495.0,,40875.0,40875.0,30,31,,31.0,10.0
34525,3245,121517.0,121517.0,False,40880.0,40880.0,30,31,1.0,31.0,8.0
34526,3246,121547.0,121547.0,False,40888.0,40888.0,30,31,1.0,31.0,8.0
34527,3278,121470.0,121470.0,False,40868.0,40868.0,30,31,2.0,31.0,8.0
34528,3491,121610.0,121610.0,,40905.0,40905.0,30,31,,31.0,10.0
34529,4105,121615.0,121615.0,False,40906.0,40906.0,30,31,1.0,31.0,8.0
34530,4353,121456.0,121456.0,False,40864.0,40864.0,30,31,2.0,31.0,8.0
34531,4430,121498.0,121498.0,,40876.0,40876.0,30,31,,31.0,8.0
34533,5250,121476.0,121476.0,False,40870.0,40870.0,30,31,1.0,31.0,10.0
34534,5425,121540.0,121540.0,,40886.0,40886.0,30,31,,31.0,10.0
34535,5516,121470.0,121470.0,False,40868.0,40868.0,30,31,2.0,31.0,10.0
34539,2822,121468.0,121468.0,False,40867.0,40867.0,30,31,1.0,15.0,7.0
34540,3344,121611.0,121611.0,False,40905.0,40905.0,30,31,1.0,15.0,8.0
34541,3965,121506.0,121506.0,False,40878.0,40878.0,30,31,1.0,15.0,7.0
34543,4275,121586.0,121586.0,,40898.0,40898.0,30,31,,15.0,7.0
34546,4782,121538.0,121538.0,False,40885.0,40885.0,30,31,1.0,15.0,22.0
34547,5062,121584.0,121584.0,,40897.0,40897.0,30,31,,15.0,10.0
34548,5579,121562.0,121562.0,,40892.0,40892.0,30,31,,15.0,22.0
34549,5588,121532.0,121532.0,,40884.0,40884.0,30,31,,15.0,8.0
34551,17087,121482.0,121482.0,,40872.0,40872.0,30,31,,15.0,10.0
34553,17638,121470.0,121470.0,,40868.0,40868.0,30,31,,15.0,22.0
34554,17764,121472.0,121472.0,,40869.0,40869.0,30,31,,15.0,9.0
34556,17791,121602.0,121602.0,,40903.0,40903.0,30,31,,15.0,21.0
34557,4303,121547.0,121547.0,False,40888.0,40888.0,30,31,1.0,31.0,10.0
34560,936,121465.0,121465.0,False,40866.0,40866.0,30,31,1.0,31.0,11.0
34561,982,121470.0,121470.0,,40868.0,40868.0,30,31,,31.0,9.0
34562,1427,121586.0,121586.0,False,40898.0,40898.0,30,31,1.0,31.0,9.0
34567,2858,121584.0,121584.0,False,40897.0,40897.0,30,31,1.0,31.0,9.0
34568,2926,121472.0,121472.0,False,40869.0,40869.0,30,31,1.0,31.0,10.0
34570,4592,121532.0,121532.0,False,40884.0,40884.0,30,31,1.0,31.0,9.0
34571,5165,121556.0,121556.0,False,40890.0,40890.0,30,31,2.0,31.0,9.0
34572,5464,121624.0,121624.0,False,40908.0,40908.0,30,31,2.0,31.0,21.0
34573,5564,121475.0,121475.0,False,40870.0,40870.0,30,31,1.0,31.0,9.0
34576,16842,121558.0,121558.0,,40891.0,40891.0,30,31,,31.0,9.0
34577,2776,121498.0,121498.0,False,40876.0,40876.0,30,31,1.0,15.0,22.0
34578,3279,121470.0,121470.0,False,40868.0,40868.0,30,31,2.0,15.0,8.0
34581,3744,121465.0,121465.0,False,40866.0,40866.0,30,31,1.0,15.0,10.0
34582,3867,121493.0,121493.0,,40875.0,40875.0,30,31,,15.0,11.0
34583,3894,121610.0,121610.0,,40905.0,40905.0,30,31,,15.0,9.0
34584,3971,121594.0,121594.0,False,40900.0,40900.0,30,31,2.0,15.0,22.0
34587,4528,121619.0,121619.0,,40906.0,40906.0,30,31,,15.0,10.0
34588,4548,121543.0,121543.0,False,40887.0,40887.0,30,31,1.0,15.0,11.0
34592,5350,121486.0,121486.0,False,40873.0,40873.0,30,31,2.0,15.0,21.0
34593,16791,121532.0,121532.0,,40884.0,40884.0,30,31,,15.0,7.0
34594,16875,121468.0,121468.0,False,40867.0,40867.0,30,31,2.0,15.0,7.0
34595,834,121470.0,121470.0,,40868.0,40868.0,30,31,,31.0,11.0
34596,835,121470.0,121470.0,,40868.0,40868.0,30,31,,31.0,11.0
34597,837,121472.0,121472.0,,40869.0,40869.0,30,31,,31.0,8.0
34598,847,121532.0,121532.0,False,40884.0,40884.0,30,31,1.0,31.0,11.0
34599,1301,121586.0,121586.0,False,40898.0,40898.0,30,31,2.0,31.0,7.0
34600,1417,121472.0,121472.0,,40869.0,40869.0,30,31,,31.0,7.0
34602,1563,121558.0,121558.0,False,40891.0,40891.0,30,31,1.0,31.0,7.0
34603,1645,121622.0,121622.0,False,40908.0,40908.0,30,31,1.0,31.0,21.0
34605,3172,121630.0,121630.0,,40910.0,40910.0,30,31,,31.0,8.0
34608,4130,121465.0,121465.0,False,40866.0,40866.0,30,31,1.0,31.0,9.0
34609,4190,121486.0,121486.0,False,40873.0,40873.0,30,31,2.0,31.0,11.0
34610,5163,121465.0,121465.0,,40866.0,40866.0,30,31,,31.0,21.0
34611,5231,121456.0,121456.0,False,40864.0,40864.0,30,31,2.0,31.0,8.0
34613,16367,121468.0,121468.0,,40867.0,40867.0,30,31,,31.0,10.0
34614,16610,121452.0,121452.0,,40864.0,40864.0,30,31,,31.0,7.0
34615,16920,121472.0,121472.0,,40869.0,40869.0,30,31,,31.0,10.0
34617,814,121465.0,121465.0,False,40866.0,40866.0,30,31,1.0,31.0,11.0
34619,16223,121602.0,121602.0,,40903.0,40903.0,30,31,,31.0,11.0
34620,16224,121602.0,121602.0,,40903.0,40903.0,30,31,,31.0,11.0
34621,16579,121475.0,121475.0,,40870.0,40870.0,30,31,,31.0,11.0
34623,2770,121572.0,121572.0,,40895.0,40895.0,30,31,,15.0,8.0
34626,3612,121626.0,121626.0,,40909.0,40909.0,30,31,,15.0,9.0
34627,3870,121597.0,121597.0,False,40901.0,40901.0,30,31,2.0,15.0,21.0
34628,3996,121488.0,121488.0,False,40874.0,40874.0,30,31,1.0,15.0,22.0
34629,4091,121468.0,121468.0,False,40867.0,40867.0,30,31,1.0,15.0,7.0
34630,4527,121622.0,121622.0,,40908.0,40908.0,30,31,,15.0,22.0
34632,4579,121486.0,121486.0,False,40873.0,40873.0,30,31,1.0,15.0,8.0
34633,4616,121455.0,121455.0,False,40864.0,40864.0,30,31,2.0,15.0,9.0
34635,4806,121512.0,121512.0,False,40879.0,40879.0,30,31,2.0,15.0,11.0
34636,17114,121624.0,121624.0,False,40908.0,40908.0,30,31,2.0,15.0,8.0
34638,17533,121630.0,121630.0,,40910.0,40910.0,30,31,,15.0,22.0
34639,3122,121605.0,121605.0,False,40904.0,40904.0,30,31,2.0,15.0,21.0
34640,3158,121517.0,121517.0,,40880.0,40880.0,30,31,,15.0,23.0
34642,3575,121626.0,121626.0,,40909.0,40909.0,30,31,,15.0,8.0
34644,3813,121610.0,121610.0,,40905.0,40905.0,30,31,,15.0,9.0
34646,3939,121624.0,121624.0,False,40908.0,40908.0,30,31,2.0,15.0,11.0
34647,4009,121911.0,121911.0,,40865.0,40865.0,30,31,,15.0,21.0
34649,4144,121472.0,121472.0,,40869.0,40869.0,30,31,,15.0,23.0
34652,5060,121547.0,121547.0,,40888.0,40888.0,30,31,,15.0,23.0
34653,5354,121532.0,121532.0,,40884.0,40884.0,30,31,,15.0,10.0
34654,5565,121475.0,121475.0,,40870.0,40870.0,30,31,,15.0,8.0
34656,16344,121562.0,121562.0,False,40892.0,40892.0,30,31,2.0,15.0,9.0
34657,17030,121586.0,121586.0,,40898.0,40898.0,30,31,,15.0,23.0
34658,17082,121597.0,121597.0,False,40901.0,40901.0,30,31,1.0,15.0,8.0
34659,17162,121626.0,121626.0,,40909.0,40909.0,30,31,,15.0,9.0
34660,2741,121628.0,121628.0,,40909.0,40909.0,30,31,,15.0,24.0
34662,2788,121533.0,121533.0,False,40884.0,40884.0,30,31,1.0,15.0,8.0
34663,2794,121586.0,121586.0,False,40898.0,40898.0,30,31,1.0,15.0,21.0
34664,2818,121472.0,121472.0,False,40869.0,40869.0,30,31,1.0,15.0,23.0
34665,2850,121532.0,121532.0,False,40884.0,40884.0,30,31,1.0,15.0,24.0
34666,3407,121549.0,121549.0,False,40889.0,40889.0,30,31,1.0,15.0,8.0
34667,3512,121468.0,121468.0,False,40867.0,40867.0,30,31,1.0,15.0,24.0
34668,3773,121532.0,121532.0,,40884.0,40884.0,30,31,,15.0,21.0
34669,3947,121564.0,121564.0,,40893.0,40893.0,30,31,,15.0,22.0
34672,4058,121465.0,121465.0,False,40866.0,40866.0,30,31,1.0,15.0,24.0
34673,4483,121602.0,121602.0,False,40903.0,40903.0,30,31,2.0,15.0,9.0
34674,4629,121486.0,121486.0,False,40873.0,40873.0,30,31,2.0,15.0,24.0
34676,5196,121465.0,121465.0,False,40866.0,40866.0,30,31,1.0,15.0,24.0
34677,5277,121488.0,121488.0,,40874.0,40874.0,30,31,,15.0,22.0
34681,16517,121547.0,121547.0,,40888.0,40888.0,30,31,,15.0,24.0
34682,16951,121492.0,121492.0,,40875.0,40875.0,30,31,,15.0,10.0
34683,17034,121626.0,121626.0,,40909.0,40909.0,30,31,,15.0,11.0
34684,17794,121580.0,121580.0,,40896.0,40896.0,30,31,,15.0,21.0
34686,2784,121543.0,121543.0,False,40887.0,40887.0,30,31,1.0,15.0,7.0
34687,2798,121475.0,121475.0,False,40870.0,40870.0,30,31,1.0,15.0,7.0
34688,2840,121543.0,121543.0,False,40887.0,40887.0,30,31,1.0,15.0,8.0
34689,2859,121584.0,121584.0,False,40897.0,40897.0,30,31,1.0,15.0,22.0
34690,2893,121506.0,121506.0,False,40878.0,40878.0,30,31,1.0,15.0,10.0
34691,2942,121475.0,121475.0,,40870.0,40870.0,30,31,,15.0,11.0
34692,3309,121533.0,121533.0,False,40884.0,40884.0,30,31,1.0,15.0,21.0
34693,3808,121553.0,121553.0,False,40890.0,40890.0,30,31,2.0,15.0,23.0
34694,3974,121465.0,121465.0,False,40866.0,40866.0,30,31,1.0,15.0,23.0
34695,4299,121622.0,121622.0,False,40908.0,40908.0,30,31,1.0,15.0,23.0
34698,4703,121599.0,121599.0,False,40902.0,40902.0,30,31,1.0,15.0,11.0
34701,6129,121465.0,121465.0,,40866.0,40866.0,30,31,,15.0,23.0
34702,17141,121586.0,121586.0,,40898.0,40898.0,30,31,,15.0,23.0
34703,17179,121584.0,121584.0,,40897.0,40897.0,30,31,,15.0,8.0
34704,17180,121584.0,121584.0,,40897.0,40897.0,30,31,,15.0,8.0
34705,17191,121542.0,121542.0,,40886.0,40886.0,30,31,,15.0,21.0
34706,2739,121624.0,121624.0,,40908.0,40908.0,30,31,,15.0,9.0
34708,2780,121470.0,121470.0,,40868.0,40868.0,30,31,,15.0,23.0
34709,2787,121583.0,121583.0,,40897.0,40897.0,30,31,,15.0,11.0
34710,2909,121543.0,121543.0,False,40887.0,40887.0,30,31,1.0,15.0,8.0
34712,3302,121568.0,121568.0,False,40894.0,40894.0,30,31,1.0,15.0,24.0
34713,3430,121547.0,121547.0,False,40888.0,40888.0,30,31,1.0,15.0,21.0
34714,3567,121633.0,121633.0,False,40911.0,40911.0,30,31,2.0,15.0,23.0
34716,4102,121558.0,121558.0,,40891.0,40891.0,30,31,,15.0,11.0
34717,4236,121496.0,121496.0,False,40875.0,40875.0,30,31,1.0,15.0,21.0
34718,4853,121543.0,121543.0,,40887.0,40887.0,30,31,,15.0,9.0
34719,5503,121626.0,121626.0,False,40909.0,40909.0,30,31,2.0,15.0,11.0
34720,5595,121610.0,121610.0,,40905.0,40905.0,30,31,,15.0,7.0
34721,16251,121909.0,121909.0,False,40875.0,40875.0,30,31,1.0,15.0,22.0
34723,17781,121475.0,121475.0,,40870.0,40870.0,30,31,,15.0,9.0
34726,2766,121488.0,121488.0,False,40874.0,40874.0,30,31,1.0,15.0,10.0
34728,2791,121584.0,121584.0,,40897.0,40897.0,30,31,,15.0,21.0
34729,2914,121549.0,121549.0,False,40889.0,40889.0,30,31,2.0,15.0,11.0
34732,3648,121486.0,121486.0,False,40873.0,40873.0,30,31,2.0,15.0,24.0
34734,3821,121498.0,121498.0,False,40876.0,40876.0,30,31,1.0,15.0,23.0
34735,4189,121455.0,121455.0,False,40864.0,40864.0,30,31,2.0,15.0,23.0
34737,5338,121594.0,121594.0,False,40900.0,40900.0,30,31,2.0,15.0,24.0
34738,5692,121488.0,121488.0,,40874.0,40874.0,30,31,,15.0,24.0
34739,16639,121562.0,121562.0,False,40892.0,40892.0,30,31,2.0,15.0,24.0
34740,17759,121486.0,121486.0,,40873.0,40873.0,30,31,,15.0,11.0
34741,2775,121472.0,121472.0,,40869.0,40869.0,30,31,,15.0,21.0
34742,3614,121482.0,121482.0,,40872.0,40872.0,30,31,,15.0,24.0
34743,4027,121498.0,121498.0,False,40876.0,40876.0,30,31,1.0,15.0,11.0
34746,5069,121495.0,121495.0,,40875.0,40875.0,30,31,,15.0,9.0
34748,5262,121488.0,121488.0,,40874.0,40874.0,30,31,,15.0,8.0
34749,5297,121602.0,121602.0,,40903.0,40903.0,30,31,,15.0,11.0
34750,5304,121540.0,121540.0,False,40886.0,40886.0,30,31,1.0,15.0,23.0
34751,5403,121488.0,121488.0,,40874.0,40874.0,30,31,,15.0,24.0
34752,5472,121475.0,121475.0,,40870.0,40870.0,30,31,,15.0,9.0
34755,2481,121622.0,121622.0,False,40908.0,40908.0,30,31,1.0,18.0,7.0
34757,2533,121542.0,121542.0,,40886.0,40886.0,30,31,,18.0,9.0
34759,2868,121537.0,121537.0,,40885.0,40885.0,30,31,,18.0,10.0
34760,2925,121472.0,121472.0,False,40869.0,40869.0,30,31,1.0,18.0,22.0
34762,4288,121633.0,121633.0,False,40911.0,40911.0,30,31,2.0,18.0,9.0
34763,4780,121599.0,121599.0,,40902.0,40902.0,30,31,,18.0,9.0
34764,4956,121472.0,121472.0,False,40869.0,40869.0,30,31,2.0,18.0,11.0
34766,5186,121472.0,121472.0,,40869.0,40869.0,30,31,,18.0,8.0
34767,5288,121486.0,121486.0,,40873.0,40873.0,30,31,,18.0,9.0
34769,16257,121554.0,121554.0,,40890.0,40890.0,30,31,,18.0,7.0
34770,16620,121568.0,121568.0,,40894.0,40894.0,30,31,,18.0,10.0
34773,17607,121537.0,121537.0,,40885.0,40885.0,30,31,,18.0,8.0
34776,2453,121549.0,121549.0,,40889.0,40889.0,30,31,,18.0,7.0
34780,2515,121573.0,121573.0,False,40895.0,40895.0,30,31,1.0,18.0,22.0
34781,2558,121547.0,121547.0,False,40888.0,40888.0,30,31,1.0,18.0,21.0
34783,2951,121517.0,121517.0,False,40880.0,40880.0,30,31,1.0,18.0,22.0
34784,3324,121470.0,121470.0,False,40868.0,40868.0,30,31,1.0,18.0,11.0
34785,3394,121495.0,121495.0,,40875.0,40875.0,30,31,,18.0,10.0
34786,3415,121465.0,121465.0,False,40866.0,40866.0,30,31,1.0,18.0,22.0
34788,4399,121580.0,121580.0,False,40896.0,40896.0,30,31,1.0,18.0,7.0
34789,4784,121556.0,121556.0,False,40890.0,40890.0,30,31,2.0,18.0,8.0
34790,4994,121506.0,121506.0,False,40878.0,40878.0,30,31,1.0,18.0,7.0
34791,5197,121451.0,121451.0,,40864.0,40864.0,30,31,,18.0,9.0
34793,5490,121568.0,121568.0,False,40894.0,40894.0,30,31,1.0,18.0,8.0
34796,5679,121632.0,121632.0,,40911.0,40911.0,30,31,,18.0,11.0
34797,5691,121543.0,121543.0,False,40887.0,40887.0,30,31,1.0,18.0,9.0
34798,16668,121543.0,121543.0,,40887.0,40887.0,30,31,,18.0,22.0
34800,2586,121506.0,121506.0,,40878.0,40878.0,30,31,,18.0,7.0
34804,4094,121614.0,121614.0,,40906.0,40906.0,30,31,,18.0,7.0
34805,4196,121626.0,121626.0,,40909.0,40909.0,30,31,,18.0,7.0
34807,4643,121584.0,121584.0,False,40897.0,40897.0,30,31,1.0,18.0,7.0
34808,4785,121486.0,121486.0,,40873.0,40873.0,30,31,,18.0,9.0
34809,4998,121554.0,121554.0,False,40890.0,40890.0,30,31,1.0,18.0,9.0
34810,5132,121461.0,121461.0,False,40865.0,40865.0,30,31,1.0,18.0,21.0
34811,5202,121470.0,121470.0,False,40868.0,40868.0,30,31,2.0,18.0,11.0
