RouteStopMapIID,RouteID,StopName,Longitude,Latitude,geocode_lat,geocode_lon,final_lat,final_lon
120572,40737,BEHIND KABAYAN,,,25.2886134,51.5377261,25.2886134,51.5377261
120575,40738,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120577,40738,UMM GHWALINA,,,0.0,0.0,,
120578,40738,OLD SALATA,,,25.2858617,51.5466421,25.2858617,51.5466421
120579,40739,MUSHEIREB,,,25.2435173,51.3941289,25.2435173,51.3941289
120580,40739,BIN MAHMOUD,,,25.2803242,51.5143672,25.2803242,51.5143672
120581,40739,AL SAAD,,,25.3545757,51.5140795,25.3545757,51.5140795
120582,40739,AL NASAR,,,0.0,0.0,,
120583,40739,AL HITMI,,,25.2826404,51.5402757,25.2826404,51.5402757
120584,40740,DUHAIL,,,25.3535243,51.4668217,25.3535243,51.4668217
120585,40740,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120586,40740,KHARAITIYAT,,,25.3919779,51.4271524,25.3919779,51.4271524
120587,40741,MADINAT KHALIFA SOUTH,,,25.3143376,51.4801011,25.3143376,51.4801011
120588,40742,BIN OMRAN,,,25.3007605,51.4947297,25.3007605,51.4947297
120589,40742,FAREEJ KHULAIB,,,0.0,0.0,,
120590,40743,AL KHOR - LULU SIDE,,,0.0,0.0,,
120592,40744,FAREEJ ABDUL AZIZ,,,0.0,0.0,,
120593,40744,NAJMA,,,25.2689532,51.5424004,25.2689532,51.5424004
120594,40744,DOHA JADEED,,,25.2737445,51.5001823,25.2737445,51.5001823
120595,40744,MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120596,40744,OLD GHANIM,,,25.2812509,51.5356481,25.2812509,51.5356481
120598,40745,OLD TOYOTA,,,0.0,0.0,,
120599,40745,BEHIND ANSAR GALLERY,,,25.2442826,51.568161,25.2442826,51.568161
120601,40746,ONAIZA,,,25.3230204,51.5212534,25.3230204,51.5212534
120602,40746,DAFNA,,,25.323485,51.5281062,25.323485,51.5281062
120603,40746,PEARL QATAR,,,25.3739538,51.5183014,25.3739538,51.5183014
120604,40746,MARKHIYA,,,25.3281657,51.4936494,25.3281657,51.4936494
120605,40746,CITY CENTER,,,25.2531766,51.4886978,25.2531766,51.4886978
120606,40746,WEST BAY,,,25.3228997,51.5329934,25.3228997,51.5329934
120609,40747,EZDAN 09,,,25.1721247,51.5716001,25.1721247,51.5716001
120610,40747,EZDAN OASIS,,,25.1625073,51.5179385,25.1625073,51.5179385
120611,40747,EZDAN 05,,,25.1721247,51.5716001,25.1721247,51.5716001
120612,40747,WUKAIR ( T A ),,,25.1759556,51.5673439,25.1759556,51.5673439
120614,40747,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120615,40748,LUQTA,,,25.3200083,51.4660272,25.3200083,51.4660272
120616,40748,AL RAYYAN,,,24.9304741,50.9776888,24.9304741,50.9776888
120617,40748,MUAITHER,,,25.2743043,51.4160217,25.2743043,51.4160217
120618,40748,SHABIYATH KHALIFA,,,0.0,0.0,,
120619,40749,ABUHAMOUR,,,0.0,0.0,,
120620,40749,AIN KHALID,,,25.2174778,51.4591334,25.2174778,51.4591334
120621,40749,MAMOURA,,,25.2457354,51.5307739,25.2457354,51.5307739
120622,40749,NUAIJA,,,25.2476252,51.531772,25.2476252,51.531772
120623,40749,MUMTHAZA,,,0.0,0.0,,
120624,40749,NEW SALATA,,,25.2602491,51.5035661,25.2602491,51.5035661
120625,40750,AL KHOR OOREDOO,,,0.0,0.0,,
120626,40750,AL KHOR FISH MARKET,,,25.6859069,51.5158107,25.6859069,51.5158107
120628,40750,CORNICHE BEHIND LULU,,,0.0,0.0,,
120629,40751,DUHAIL,,,25.3535243,51.4668217,25.3535243,51.4668217
120631,40751,MADINAT KHALIFA NORTH,,,25.3291018,51.475484,25.3291018,51.475484
120633,40752,UMM GHWALINA,,,0.0,0.0,,
120636,40753,ABU HAMOUR,,,25.225796,51.4772388,25.225796,51.4772388
120637,40753,AIN KHALID,,,25.2174778,51.4591334,25.2174778,51.4591334
120638,40753,AZIZIA,,,25.2824393,51.5321665,25.2824393,51.5321665
120639,40753,MAMOURA,,,25.2457354,51.5307739,25.2457354,51.5307739
120641,40753,MURRAH,,,25.2365611,51.4359204,25.2365611,51.4359204
120642,40754,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120644,40755,MUNTAZAH,,,25.1779311,51.6104865,25.1779311,51.6104865
120646,40755,NEW SALATA,,,25.2602491,51.5035661,25.2602491,51.5035661
120650,40756,OLD GHANIM,,,25.2812509,51.5356481,25.2812509,51.5356481
120651,40756,OLD SALATA,,,25.2858617,51.5466421,25.2858617,51.5466421
120652,40756,RAS BU ABOUD,,,25.2839477,51.5573338,25.2839477,51.5573338
120653,40756,DOHA JADEED,,,25.2737445,51.5001823,25.2737445,51.5001823
120654,40756,MUSHERIEB,,,0.0,0.0,,
120655,40756,FAREEJ ABDUL AZIZ,,,0.0,0.0,,
120660,40758,WAKRAH,,,25.1566623,51.6013212,25.1566623,51.6013212
120665,40758,EZDAN 10,,,25.1721247,51.5716001,25.1721247,51.5716001
120666,40758,EZDAN 03,,,25.161727,51.5538442,25.161727,51.5538442
120667,40758,AL MUFTAH VILLAGE,,,0.0,0.0,,
120671,40758,EZDAN 55,,,25.1721247,51.5716001,25.1721247,51.5716001
120672,40759,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120674,40759,BIN OMRAN,,,25.3007605,51.4947297,25.3007605,51.4947297
120675,40759,MADINAT KHALIFA SOUTH,,,25.3143376,51.4801011,25.3143376,51.4801011
120676,40759,AL NASR,,,25.2717606,51.5031783,25.2717606,51.5031783
120677,40759,AL SADD,,,25.2781809,51.5019019,25.2781809,51.5019019
120678,40759,FAREEJ KHULAIB,,,0.0,0.0,,
120679,40759,BIN MEHMOUD,,,0.0,0.0,,
120682,40760,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
120685,40761,AL THAKHIRA,,,25.7316857,51.5424855,25.7316857,51.5424855
120694,40715,RAWDAT AL KHAIL,,,25.806681,51.3258633,25.806681,51.3258633
120695,40760,THUMAMA  KAHRAMAA SIDE,,,0.0,0.0,,
120696,40760,THUMAMA HEALTH CENTER SIDE,,,0.0,0.0,,
120697,40760,BEHIND ANSAR GALLERY,,,25.2442826,51.568161,25.2442826,51.568161
120698,40762,EV 04,,,25.3272245,51.4615678,25.3272245,51.4615678
120699,40762,EV 05,,,25.3272245,51.4615678,25.3272245,51.4615678
120702,40762,EV 22,,,25.2875192,51.5118194,25.2875192,51.5118194
120705,40762,EZDAN OASIS,,,25.1625073,51.5179385,25.1625073,51.5179385
120706,40762,WUKAIR T / ACCOMMODATION,,,0.0,0.0,,
120707,40762,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120710,40762,EV 22,,,25.2875192,51.5118194,25.2875192,51.5118194
120711,40757,NUAIJA LULU SIDE,,,0.0,0.0,,
120716,40737,AL KHOR BEHIND KABAYAN,,,0.0,0.0,,
120717,40745,AL KHOR OLD TOYOTA  SIDE,,,0.0,0.0,,
120718,40745,AL KHOR BEHIND POLICE STATION,,,25.6887673,51.4967968,25.6887673,51.4967968
120719,40745,AL KHOR BEHIND HABARI,,,0.0,0.0,,
120720,40745,AL KHOR OLD SPORTS CLUB,,,0.0,0.0,,
120721,40737,AL KHOR BEHIND ANSAR GALLERY,,,0.0,0.0,,
120722,40737,AL KHOR BEHIND SAFARI,,,0.0,0.0,,
120723,40761,AL KHOR BEHIND OOREDOO,,,0.0,0.0,,
120724,40761,AL KHOR BEHIND AL FARDAN,,,0.0,0.0,,
120725,40752,NAJMA,,,25.2689532,51.5424004,25.2689532,51.5424004
120726,40757,NUAIJA TEYSEER SIDE,,,0.0,0.0,,
120727,40755,MAMOURA,,,25.2457354,51.5307739,25.2457354,51.5307739
120728,40762,BARWA CITY,,,25.1955552,51.5040255,25.1955552,51.5040255
120729,40762,MESAIMEER,,,25.2136974,51.5326905,25.2136974,51.5326905
120730,40743,AL KHOR BEHIND NISSAN SHOW ROOM,,,0.0,0.0,,
120733,40761,AL KHOR AL SULTAN BEACH,,,0.0,0.0,,
120734,40750,AL KHOR CORNICHE BEHIND LULU,,,0.0,0.0,,
120736,40725,OLD SALATA,,,25.2858617,51.5466421,25.2858617,51.5466421
120737,40709,BEHIND KEO,,,25.2688373,51.5515128,25.2688373,51.5515128
120738,40734,EZDAN 55,,,25.1721247,51.5716001,25.1721247,51.5716001
120739,40734,EZDAN 58,,,25.1721247,51.5716001,25.1721247,51.5716001
120740,40738,HILAL AL MEERA,,,0.0,0.0,,
120741,40738,HILAL CBQ,,,0.0,0.0,,
120743,40744,UMM GHWALINA,,,0.0,0.0,,
120744,40705,WAKRA BEHIND KIMS,,,0.0,0.0,,
120745,40749,NUAIJA TEYSEER SIDE,,,0.0,0.0,,
120747,40762,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120748,40759,AL HITMI,,,25.2826404,51.5402757,25.2826404,51.5402757
120749,40749,AL WAAB,,,25.2591268,51.4703557,25.2591268,51.4703557
120750,40687,EZDAN 27,,,25.161727,51.5538442,25.161727,51.5538442
120751,40689,WAKRA - BHND CBQ,,,0.0,0.0,,
120754,40763,EZDAN 33,,,25.161727,51.5538442,25.161727,51.5538442
120755,40763,EZDAN 31,,,25.161727,51.5538442,25.161727,51.5538442
120757,40706,WAKRA NR NEW RETAIL MART,,,0.0,0.0,,
120758,40706,WAKRA JANOUB STADIUM,,,0.0,0.0,,
120759,40741,AL MESSILA,,,25.3017387,51.4824336,25.3017387,51.4824336
120760,40764,HILAL CBQ SIDE,,,0.0,0.0,,
120761,40764,HILAL AL MEERA SIDE,,,0.0,0.0,,
120762,40764,AL MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120763,40733,JERRY MUSABA,,,0.0,0.0,,
120764,40765,BARWA VILLAGE,,,25.2116243,51.5777549,25.2116243,51.5777549
120765,40765,SOUQ AL HARAJ,,,25.2713971,51.5397039,25.2713971,51.5397039
120766,40765,BARWA MADINATNA,,,25.2025843,51.551586,25.2025843,51.551586
120768,40758,AL MADINATHNA,,,0.0,0.0,,
120769,40735,EZDAN 04,,,25.1721247,51.5716001,25.1721247,51.5716001
120770,40710,FAREEJ KHULAIB,,,0.0,0.0,,
120771,40747,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120772,40751,MARKHIYA MRA,,,0.0,0.0,,
120774,40762,EV 07,,,25.3272245,51.4615678,25.3272245,51.4615678
120775,40687,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120776,40688,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120777,40689,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120778,40690,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120779,40691,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120780,40692,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120781,40694,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120782,40695,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120783,40696,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120784,40697,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120785,40698,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120786,40699,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120787,40700,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120788,40701,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120789,40702,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120790,40703,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120791,40704,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120792,40706,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120793,40707,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120794,40708,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120795,40711,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120796,40709,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120797,40710,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120798,40712,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120799,40713,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120800,40705,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120801,40714,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120802,40715,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120803,40716,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120804,40717,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120805,40718,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120806,40719,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120807,40720,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120808,40721,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120809,40723,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120810,40722,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120811,40724,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120812,40725,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120813,40726,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120814,40727,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120815,40728,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120816,40729,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120817,40730,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120818,40731,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120819,40732,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120820,40733,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120821,40734,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120822,40735,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120823,40736,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120824,40763,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120825,40765,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120826,40766,THUMAMA STADIUM SIDE,,,25.2353106,51.5329152,25.2353106,51.5329152
120827,40766,THUMAMA HEALTH CENTER SIDE,,,0.0,0.0,,
120828,40748,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120829,40693,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120830,40742,MARKHIYA QSC SIDE,,,0.0,0.0,,
120831,40742,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120832,40766,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120833,40761,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120834,40751,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120835,40746,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120836,40749,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120837,40741,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120839,40750,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120840,40744,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120841,40740,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120842,40739,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120843,40745,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120844,40743,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120845,40738,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120846,40737,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120847,40752,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120848,40757,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120849,40758,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120850,40753,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120851,40759,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120852,40754,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120853,40755,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120854,40760,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120855,40756,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120856,40762,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120857,40764,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120858,40758,BARWA VILLAGE,,,25.2116243,51.5777549,25.2116243,51.5777549
120859,40765,BARWA MADINATNA - B,,,25.2025843,51.551586,25.2025843,51.551586
120860,40747,EZDAN 23,,,25.1612758,51.5539274,25.1612758,51.5539274
120861,40761,AL KHOR BEHIND QNB,,,0.0,0.0,,
120863,40758,EZDAN 11,,,25.1721247,51.5716001,25.1721247,51.5716001
120864,40767,EZDAN OASIS D BLOCK,,,0.0,0.0,,
120865,40767,JERRY MUSSABEH,,,0.0,0.0,,
120866,40767,EZDAN OASIS B BLOCK,,,0.0,0.0,,
120867,40767,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120868,40734,EZDAN 57,,,25.1721247,51.5716001,25.1721247,51.5716001
120869,40753,MURAIKH AL RAYYAN,,,25.2828346,51.4475144,25.2828346,51.4475144
120870,40753,SHABIYAT KHALIFA,,,0.0,0.0,,
120871,40731,UM AL SANEEM,,,0.0,0.0,,
120872,40747,EZDAN 04,,,25.1721247,51.5716001,25.1721247,51.5716001
120873,40747,EZDAN  06,,,25.1721247,51.5716001,25.1721247,51.5716001
120874,40752,KEO ( BEHIND OOREDOO ),,,0.0,0.0,,
120875,40755,ABU HAMOUR,,,25.225796,51.4772388,25.225796,51.4772388
120876,40714,EZDAN 24,,,25.1608591,51.5510759,25.1608591,51.5510759
120877,40763,EZDAN 37,,,25.1499147,51.5545658,25.1499147,51.5545658
120878,40763,EZDAN 40,,,25.1721247,51.5716001,25.1721247,51.5716001
120879,40763,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120880,40758,F RING  BARWA VILLAGE SIDE,,,0.0,0.0,,
120881,40763,EZDAN 39,,,25.1435425,51.553376,25.1435425,51.553376
120882,40760,THUMAMA BEHIND ANSAR GALLERY,,,0.0,0.0,,
120883,40742,BEHIND AL AHLI  HOSPITAL,,,25.3076985,51.5000755,25.3076985,51.5000755
120884,40750,AL SULTAN BEACH,,,25.685061,51.5202906,25.685061,51.5202906
120885,40749,AZIZIYA,,,25.2482362,51.4442638,25.2482362,51.4442638
120886,40734,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
120887,40727,BARWA MADINATNA,,,25.2025843,51.551586,25.2025843,51.551586
120888,40727,BARWA VILLAGE,,,25.2116243,51.5777549,25.2116243,51.5777549
120890,40727,SOUQ AL HARAJ,,,25.2713971,51.5397039,25.2713971,51.5397039
120891,40746,LUSAIL,,,25.4228888,51.5197163,25.4228888,51.5197163
120892,40687,SAFWA COMPOUND,,,0.0,0.0,,
120893,40751,DAFNA BEHIND AL MEERA,,,0.0,0.0,,
120894,40740,DUHAIL SOUTH ( BEHIND LANDMARK ),,,0.0,0.0,,
120895,40746,LEGTAIFIYA,,,25.3705957,51.524875,25.3705957,51.524875
120896,40762,EV 06,,,25.3272245,51.4615678,25.3272245,51.4615678
120897,40753,AL SUDAN,,,25.2724868,51.4846827,25.2724868,51.4846827
120898,40723,WESTBAY,,,25.3261119,51.5173168,25.3261119,51.5173168
120899,40732,WESTBAY,,,25.3261119,51.5173168,25.3261119,51.5173168
120900,40732,PEARL QATAR,,,25.3739538,51.5183014,25.3739538,51.5183014
120901,40695,WAKRAH BHND CBQ,,,0.0,0.0,,
120902,40695,WAKRAH BHND KIMS,,,0.0,0.0,,
120903,40758,F RING NEW THUMAMA COMPLEX SIDE,,,0.0,0.0,,
120904,40703,EZDAN JANOUB GARDEN,,,0.0,0.0,,
120905,40768,EZDAN 28,,,25.161727,51.5538442,25.161727,51.5538442
120906,40768,EZDAN 30,,,25.1493218,51.5623661,25.1493218,51.5623661
120907,40768,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120908,40768,YASMIN VILLAGE,,,0.0,0.0,,
120909,40768,EZDAN 27,,,25.161727,51.5538442,25.161727,51.5538442
120910,40768,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120911,40768,SAFWA COMPOUND,,,0.0,0.0,,
120912,40769,EZDAN 09,,,25.1721247,51.5716001,25.1721247,51.5716001
120913,40769,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120915,40770,AL MUFTAH VILLAGE,,,0.0,0.0,,
120917,40770,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120918,40771,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120919,40771,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120920,40772,UMM GHWAILINA,,,0.0,0.0,,
120921,40772,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120922,40773,BIN MAHMOUD,,,25.2803242,51.5143672,25.2803242,51.5143672
120923,40773,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120924,40774,AL SADD,,,25.2781809,51.5019019,25.2781809,51.5019019
120925,40774,AL NASR,,,25.2717606,51.5031783,25.2717606,51.5031783
120926,40774,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120927,40775,AIN KHALID,,,25.2174778,51.4591334,25.2174778,51.4591334
120928,40775,ABU HAMOUR,,,25.225796,51.4772388,25.225796,51.4772388
120929,40775,UM AL SANEEM,,,0.0,0.0,,
120930,40775,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120931,40776,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120934,40777,AL KHOR,,,25.6837333,51.5031212,25.6837333,51.5031212
120935,40777,THAKHIRA,,,25.6837333,51.5031212,25.6837333,51.5031212
120936,40777,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120937,40778,MATAR KADEEM,,,0.0,0.0,,
120938,40778,OLD AIRPORT,,,25.2504992,51.5539414,25.2504992,51.5539414
120939,40778,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120944,40780,EZDAN OASIS,,,25.1625073,51.5179385,25.1625073,51.5179385
120945,40780,EZDAN OASIS BLOCK B,,,0.0,0.0,,
120946,40780,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120947,40781,NAJMA,,,25.2689532,51.5424004,25.2689532,51.5424004
120948,40781,MANSOURA,,,25.2656514,51.5321106,25.2656514,51.5321106
120949,40781,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120950,40782,EZDAN 23,,,25.1612758,51.5539274,25.1612758,51.5539274
120951,40782,EZDAN 24,,,25.1608591,51.5510759,25.1608591,51.5510759
120952,40782,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120953,40782,EZDAN 21,,,25.161727,51.5538442,25.161727,51.5538442
120954,40782,EZDAN 22,,,25.1627243,51.5514381,25.1627243,51.5514381
120955,40782,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120956,40783,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
120957,40783,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120958,40784,EZDAN 11,,,25.1721247,51.5716001,25.1721247,51.5716001
120960,40784,UMM BESHER,,,25.1882835,51.5656656,25.1882835,51.5656656
120961,40784,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120963,40785,DOHA JADEED,,,25.2737445,51.5001823,25.2737445,51.5001823
120964,40785,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120965,40786,WAKRA,,,25.153618,51.5993387,25.153618,51.5993387
120967,40786,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120973,40788,GHARAFA,,,25.3447465,51.4404612,25.3447465,51.4404612
120974,40788,LUQTA,,,25.3200083,51.4660272,25.3200083,51.4660272
120975,40788,RAYYAN,,,24.9304741,50.9776888,24.9304741,50.9776888
120976,40788,BANI HAJR,,,25.3170873,51.3970003,25.3170873,51.3970003
120978,40788,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120979,40789,NEW THUMAMA,,,0.0,0.0,,
120980,40789,BARWA CITY,,,25.1955552,51.5040255,25.1955552,51.5040255
120981,40789,MESAEMER,,,0.0,0.0,,
120982,40789,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120986,40791,MADINAT KHALIFA SOUTH,,,25.3143376,51.4801011,25.3143376,51.4801011
120987,40791,MESSILA,,,25.3017387,51.4824336,25.3017387,51.4824336
120988,40791,FAREEJ KHULAIB,,,0.0,0.0,,
120989,40791,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120990,40792,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
120991,40792,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120992,40793,MUSHEIREB,,,25.2435173,51.3941289,25.2435173,51.3941289
120993,40793,FAREEJ ABDUL AZIZ,,,0.0,0.0,,
120994,40793,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
120995,40794,MURRAH,,,25.2365611,51.4359204,25.2365611,51.4359204
120996,40794,SAILIYA,,,25.2045101,51.3606202,25.2045101,51.3606202
120997,40794,MUAITHER,,,25.2743043,51.4160217,25.2743043,51.4160217
120998,40794,BU SIDRA,,,25.7233388,51.0012251,25.7233388,51.0012251
120999,40794,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121000,40795,WUKAIR,,,25.1759556,51.5673439,25.1759556,51.5673439
121002,40795,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121004,40796,MUNTAZAH,,,25.1779311,51.6104865,25.1779311,51.6104865
121005,40796,RAWDAT AL KHAIL,,,25.806681,51.3258633,25.806681,51.3258633
121006,40796,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121007,40797,THUMAMA,,,25.665219,51.5059239,25.665219,51.5059239
121008,40797,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121009,40798,HILAL,,,25.2603758,51.5464884,25.2603758,51.5464884
121010,40798,NUAIJA,,,25.2476252,51.531772,25.2476252,51.531772
121011,40798,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121012,40799,WAKRAH HOSPITAL SIDE,,,25.1675045,51.5874199,25.1675045,51.5874199
121013,40799,WAKRAH BEHIND RETAIL MART,,,0.0,0.0,,
121014,40799,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121015,40800,EZDAN 3,,,25.1721247,51.5716001,25.1721247,51.5716001
121016,40800,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121017,40801,EZDAN 04,,,25.1721247,51.5716001,25.1721247,51.5716001
121020,40801,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121021,40802,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
121022,40802,EZDAN 06,,,25.1721247,51.5716001,25.1721247,51.5716001
121023,40802,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121024,40803,MAMOURA,,,25.2457354,51.5307739,25.2457354,51.5307739
121025,40803,AZIZIYA,,,25.2482362,51.4442638,25.2482362,51.4442638
121026,40803,AL WAAB,,,25.2591268,51.4703557,25.2591268,51.4703557
121028,40803,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121029,40804,MADINAT KHALIFA NORTH,,,25.3291018,51.475484,25.3291018,51.475484
121030,40804,MARKHIYA,,,25.3281657,51.4936494,25.3281657,51.4936494
121031,40804,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121032,40804,WESTBAY,,,25.3261119,51.5173168,25.3261119,51.5173168
121033,40805,EZDAN 07,,,25.1721247,51.5716001,25.1721247,51.5716001
121034,40805,MESHAF,,,25.338151,51.4783909,25.338151,51.4783909
121035,40805,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
121036,40806,RAS ABU ABOOD,,,0.0,0.0,,
121037,40806,OLD SALATA,,,25.2858617,51.5466421,25.2858617,51.5466421
121038,40806,STAFF,,,25.273537,51.5168102,25.273537,51.5168102
